FIPS,County,State,Median Home Value,% of National Median,Price Category
46043,"Douglas County","South Dakota",125000,72.5,Affordable
30005,"Blaine County","Montana",124900,72.5,Affordable
54099,"Wayne County","West Virginia",124900,72.5,Affordable
05071,"Johnson County","Arkansas",124800,72.4,Affordable
48193,"Hamilton County","Texas",124800,72.4,Affordable
37185,"Warren County","North Carolina",124700,72.4,Affordable
21099,"Hart County","Kentucky",124600,72.3,Affordable
20189,"Stevens County","Kansas",124500,72.3,Affordable
22083,"Richland Parish","Louisiana",124500,72.3,Affordable
28075,"Lauderdale County","Mississippi",124500,72.3,Affordable
26013,"Baraga County","Michigan",124400,72.2,Affordable
31149,"Rock County","Nebraska",124400,72.2,Affordable
17039,"De Witt County","Illinois",124200,72.1,Affordable
31117,"McPherson County","Nebraska",124200,72.1,Affordable
46049,"Faulk County","South Dakota",124100,72.0,Affordable
48215,"Hidalgo County","Texas",124000,72.0,Affordable
19143,"Osceola County","Iowa",123800,71.9,Affordable
19111,"Lee County","Iowa",123600,71.7,Affordable
28011,"Bolivar County","Mississippi",123600,71.7,Affordable
39033,"Crawford County","Ohio",123600,71.7,Affordable
18083,"Knox County","Indiana",123500,71.7,Affordable
26153,"Schoolcraft County","Michigan",123500,71.7,Affordable
05025,"Cleveland County","Arkansas",123400,71.6,Affordable
21201,"Robertson County","Kentucky",123400,71.6,Affordable
28043,"Grenada County","Mississippi",123400,71.6,Affordable
47005,"Benton County","Tennessee",123400,71.6,Affordable
01107,"Pickens County","Alabama",123300,71.6,Affordable
29215,"Texas County","Missouri",123300,71.6,Affordable
29085,"Hickory County","Missouri",123200,71.5,Affordable
37061,"Duplin County","North Carolina",123200,71.5,Affordable
45081,"Saluda County","South Carolina",123200,71.5,Affordable
17023,"Clark County","Illinois",123100,71.4,Affordable
48377,"Presidio County","Texas",123100,71.4,Affordable
13075,"Cook County","Georgia",123000,71.4,Affordable
29075,"Gentry County","Missouri",123000,71.4,Affordable
17079,"Jasper County","Illinois",122900,71.3,Affordable
26069,"Iosco County","Michigan",122900,71.3,Affordable
26085,"Lake County","Michigan",122900,71.3,Affordable
13125,"Glascock County","Georgia",122800,71.3,Affordable
31125,"Nance County","Nebraska",122800,71.3,Affordable
38095,"Towner County","North Dakota",122800,71.3,Affordable
01053,"Escambia County","Alabama",122700,71.2,Affordable
47131,"Obion County","Tennessee",122700,71.2,Affordable
05113,"Polk County","Arkansas",122600,71.2,Affordable
19133,"Monona County","Iowa",122600,71.2,Affordable
37103,"Jones County","North Carolina",122600,71.2,Affordable
40045,"Ellis County","Oklahoma",122500,71.1,Affordable
13267,"Tattnall County","Georgia",122400,71.0,Affordable
20037,"Crawford County","Kansas",122400,71.0,Affordable
28057,"Itawamba County","Mississippi",122400,71.0,Affordable
05141,"Van Buren County","Arkansas",122300,71.0,Affordable
13251,"Screven County","Georgia",122300,71.0,Affordable
13261,"Sumter County","Georgia",122300,71.0,Affordable
29087,"Holt County","Missouri",122300,71.0,Affordable
38019,"Cavalier County","North Dakota",122300,71.0,Affordable
40061,"Haskell County","Oklahoma",122300,71.0,Affordable
51005,"Alleghany County","Virginia",122300,71.0,Affordable
51169,"Scott County","Virginia",122300,71.0,Affordable
18153,"Sullivan County","Indiana",122200,70.9,Affordable
31175,"Valley County","Nebraska",122200,70.9,Affordable
05065,"Izard County","Arkansas",122100,70.9,Affordable
13197,"Marion County","Georgia",122100,70.9,Affordable
47017,"Carroll County","Tennessee",122100,70.9,Affordable
47097,"Lauderdale County","Tennessee",122100,70.9,Affordable
08009,"Baca County","Colorado",122000,70.8,Affordable
20119,"Meade County","Kansas",122000,70.8,Affordable
17011,"Bureau County","Illinois",121900,70.7,Affordable
17029,"Coles County","Illinois",121900,70.7,Affordable
40105,"Nowata County","Oklahoma",121900,70.7,Affordable
17115,"Macon County","Illinois",121800,70.7,Affordable
42123,"Warren County","Pennsylvania",121800,70.7,Affordable
72071,"Isabela Municipio","Puerto Rico",121800,70.7,Affordable
21231,"Wayne County","Kentucky",121700,70.6,Affordable
48133,"Eastland County","Texas",121700,70.6,Affordable
29007,"Audrain County","Missouri",121600,70.6,Affordable
40079,"Le Flore County","Oklahoma",121600,70.6,Affordable
17139,"Moultrie County","Illinois",121500,70.5,Affordable
28107,"Panola County","Mississippi",121500,70.5,Affordable
13071,"Colquitt County","Georgia",121400,70.5,Affordable
21177,"Muhlenberg County","Kentucky",121300,70.4,Affordable
38087,"Slope County","North Dakota",121300,70.4,Affordable
46107,"Potter County","South Dakota",121300,70.4,Affordable
72085,"Las Piedras Municipio","Puerto Rico",121300,70.4,Affordable
01057,"Fayette County","Alabama",121200,70.3,Affordable
20043,"Doniphan County","Kansas",121200,70.3,Affordable
28159,"Winston County","Mississippi",121200,70.3,Affordable
48495,"Winkler County","Texas",121200,70.3,Affordable
72017,"Barceloneta Municipio","Puerto Rico",121200,70.3,Affordable
54087,"Roane County","West Virginia",121100,70.3,Affordable
20127,"Morris County","Kansas",120900,70.2,Affordable
72019,"Barranquitas Municipio","Puerto Rico",120900,70.2,Affordable
13081,"Crisp County","Georgia",120800,70.1,Affordable
37153,"Richmond County","North Carolina",120800,70.1,Affordable
31115,"Loup County","Nebraska",120700,70.1,Affordable
02050,"Bethel Census Area","Alaska",120600,70.0,Affordable
21235,"Whitley County","Kentucky",120600,70.0,Affordable
28147,"Walthall County","Mississippi",120600,70.0,Affordable
39081,"Jefferson County","Ohio",120600,70.0,Affordable
05063,"Independence County","Arkansas",120500,69.9,Affordable
38091,"Steele County","North Dakota",120400,69.9,Affordable
72009,"Aibonito Municipio","Puerto Rico",120400,69.9,Affordable
46009,"Bon Homme County","South Dakota",120300,69.8,Affordable
51089,"Henry County","Virginia",120300,69.8,Affordable
01061,"Geneva County","Alabama",120200,69.8,Affordable
22009,"Avoyelles Parish","Louisiana",120200,69.8,Affordable
27043,"Faribault County","Minnesota",120200,69.8,Affordable
13007,"Baker County","Georgia",120100,69.7,Affordable
19145,"Page County","Iowa",120000,69.6,Affordable
35006,"Cibola County","New Mexico",120000,69.6,Affordable
48061,"Cameron County","Texas",120000,69.6,Affordable
29179,"Reynolds County","Missouri",119900,69.6,Affordable
35033,"Mora County","New Mexico",119900,69.6,Affordable
48103,"Crane County","Texas",119900,69.6,Affordable
19007,"Appanoose County","Iowa",119800,69.5,Affordable
36089,"St. Lawrence County","New York",119800,69.5,Affordable
20075,"Hamilton County","Kansas",119700,69.5,Affordable
40023,"Choctaw County","Oklahoma",119700,69.5,Affordable
21181,"Nicholas County","Kentucky",119600,69.4,Affordable
37095,"Hyde County","North Carolina",119600,69.4,Affordable
47075,"Haywood County","Tennessee",119600,69.4,Affordable
51167,"Russell County","Virginia",119600,69.4,Affordable
54029,"Hancock County","West Virginia",119600,69.4,Affordable
20117,"Marshall County","Kansas",119500,69.4,Affordable
30085,"Roosevelt County","Montana",119400,69.3,Affordable
19147,"Palo Alto County","Iowa",119300,69.2,Affordable
20023,"Cheyenne County","Kansas",119300,69.2,Affordable
21203,"Rockcastle County","Kentucky",119300,69.2,Affordable
36013,"Chautauqua County","New York",119300,69.2,Affordable
37007,"Anson County","North Carolina",119300,69.2,Affordable
38033,"Golden Valley County","North Dakota",119200,69.2,Affordable
13049,"Charlton County","Georgia",119000,69.1,Affordable
20063,"Gove County","Kansas",119000,69.1,Affordable
20101,"Lane County","Kansas",119000,69.1,Affordable
21087,"Green County","Kentucky",118900,69.0,Affordable
29041,"Chariton County","Missouri",118900,69.0,Affordable
29111,"Lewis County","Missouri",118900,69.0,Affordable
05047,"Franklin County","Arkansas",118800,68.9,Affordable
19177,"Van Buren County","Iowa",118800,68.9,Affordable
18017,"Cass County","Indiana",118700,68.9,Affordable
20191,"Sumner County","Kansas",118700,68.9,Affordable
28061,"Jasper County","Mississippi",118600,68.8,Affordable
54055,"Mercer County","West Virginia",118600,68.8,Affordable
19069,"Franklin County","Iowa",118500,68.8,Affordable
22039,"Evangeline Parish","Louisiana",118500,68.8,Affordable
17081,"Jefferson County","Illinois",118400,68.7,Affordable
29221,"Washington County","Missouri",118400,68.7,Affordable
72053,"Fajardo Municipio","Puerto Rico",118400,68.7,Affordable
13201,"Miller County","Georgia",118300,68.7,Affordable
13209,"Montgomery County","Georgia",118200,68.6,Affordable
29197,"Schuyler County","Missouri",118200,68.6,Affordable
31057,"Dundy County","Nebraska",118200,68.6,Affordable
40043,"Dewey County","Oklahoma",118200,68.6,Affordable
05121,"Randolph County","Arkansas",118100,68.5,Affordable
13027,"Brooks County","Georgia",118100,68.5,Affordable
17053,"Ford County","Illinois",118100,68.5,Affordable
17127,"Massac County","Illinois",118000,68.5,Affordable
18103,"Miami County","Indiana",118000,68.5,Affordable
38045,"LaMoure County","North Dakota",118000,68.5,Affordable
39067,"Harrison County","Ohio",118000,68.5,Affordable
47067,"Hancock County","Tennessee",118000,68.5,Affordable
40007,"Beaver County","Oklahoma",117900,68.4,Affordable
72069,"Humacao Municipio","Puerto Rico",117900,68.4,Affordable
19175,"Union County","Iowa",117800,68.4,Affordable
72023,"Cabo Rojo Municipio","Puerto Rico",117800,68.4,Affordable
72047,"Corozal Municipio","Puerto Rico",117800,68.4,Affordable
17035,"Cumberland County","Illinois",117700,68.3,Affordable
29149,"Oregon County","Missouri",117700,68.3,Affordable
72145,"Vega Baja Municipio","Puerto Rico",117700,68.3,Affordable
04012,"La Paz County","Arizona",117600,68.3,Affordable
12077,"Liberty County","Florida",117600,68.3,Affordable
29045,"Clark County","Missouri",117600,68.3,Affordable
31095,"Jefferson County","Nebraska",117600,68.3,Affordable
26035,"Clare County","Michigan",117400,68.1,Affordable
46115,"Spink County","South Dakota",117400,68.1,Affordable
29115,"Linn County","Missouri",117300,68.1,Affordable
20009,"Barton County","Kansas",117200,68.0,Affordable
22041,"Franklin Parish","Louisiana",117200,68.0,Affordable
46075,"Jones County","South Dakota",117100,68.0,Affordable
19117,"Lucas County","Iowa",117000,67.9,Affordable
28091,"Marion County","Mississippi",117000,67.9,Affordable
19003,"Adams County","Iowa",116900,67.8,Affordable
31003,"Antelope County","Nebraska",116900,67.8,Affordable
31107,"Knox County","Nebraska",116900,67.8,Affordable
30051,"Liberty County","Montana",116800,67.8,Affordable
37065,"Edgecombe County","North Carolina",116800,67.8,Affordable
40071,"Kay County","Oklahoma",116800,67.8,Affordable
40127,"Pushmataha County","Oklahoma",116800,67.8,Affordable
47069,"Hardeman County","Tennessee",116800,67.8,Affordable
47151,"Scott County","Tennessee",116800,67.8,Affordable
72077,"Juncos Municipio","Puerto Rico",116700,67.7,Affordable
20109,"Logan County","Kansas",116600,67.7,Affordable
38067,"Pembina County","North Dakota",116600,67.7,Affordable
28117,"Prentiss County","Mississippi",116500,67.6,Affordable
51195,"Wise County","Virginia",116500,67.6,Affordable
21023,"Bracken County","Kentucky",116400,67.6,Affordable
72099,"Moca Municipio","Puerto Rico",116400,67.6,Affordable
20053,"Ellsworth County","Kansas",116300,67.5,Affordable
21139,"Livingston County","Kentucky",116300,67.5,Affordable
21171,"Monroe County","Kentucky",116300,67.5,Affordable
72029,"Canóvanas Municipio","Puerto Rico",116200,67.4,Affordable
51185,"Tazewell County","Virginia",116100,67.4,Affordable
18053,"Grant County","Indiana",116000,67.3,Affordable
48117,"Deaf Smith County","Texas",116000,67.3,Affordable
72091,"Manatí Municipio","Puerto Rico",116000,67.3,Affordable
42021,"Cambria County","Pennsylvania",115900,67.3,Affordable
05093,"Mississippi County","Arkansas",115800,67.2,Affordable
21055,"Crittenden County","Kentucky",115700,67.2,Affordable
13303,"Washington County","Georgia",115600,67.1,Affordable
28025,"Clay County","Mississippi",115600,67.1,Affordable
72067,"Hormigueros Municipio","Puerto Rico",115600,67.1,Affordable
38027,"Eddy County","North Dakota",115500,67.0,Affordable
05109,"Pike County","Arkansas",115400,67.0,Affordable
18025,"Crawford County","Indiana",115400,67.0,Affordable
20195,"Trego County","Kansas",115400,67.0,Affordable
22111,"Union Parish","Louisiana",115400,67.0,Affordable
13019,"Berrien County","Georgia",115200,66.9,Affordable
21069,"Fleming County","Kentucky",115200,66.9,Affordable
28095,"Monroe County","Mississippi",115200,66.9,Affordable
48075,"Childress County","Texas",115100,66.8,Affordable
01099,"Monroe County","Alabama",114900,66.7,Affordable
12043,"Glades County","Florida",114800,66.6,Affordable
18041,"Fayette County","Indiana",114800,66.6,Affordable
05139,"Union County","Arkansas",114700,66.6,Affordable
17051,"Fayette County","Illinois",114700,66.6,Affordable
13017,"Ben Hill County","Georgia",114600,66.5,Affordable
13105,"Elbert County","Georgia",114600,66.5,Affordable
28079,"Leake County","Mississippi",114600,66.5,Affordable
40111,"Okmulgee County","Oklahoma",114600,66.5,Affordable
20151,"Pratt County","Kansas",114500,66.5,Affordable
38063,"Nelson County","North Dakota",114500,66.5,Affordable
42121,"Venango County","Pennsylvania",114500,66.5,Affordable
72129,"San Lorenzo Municipio","Puerto Rico",114500,66.5,Affordable
19025,"Calhoun County","Iowa",114400,66.4,Affordable
20115,"Marion County","Kansas",114400,66.4,Affordable
28023,"Clarke County","Mississippi",114300,66.3,Affordable
40115,"Ottawa County","Oklahoma",114300,66.3,Affordable
54067,"Nicholas County","West Virginia",114200,66.3,Affordable
46097,"Miner County","South Dakota",114100,66.2,Affordable
21053,"Clinton County","Kentucky",114000,66.2,Affordable
28129,"Smith County","Mississippi",114000,66.2,Affordable
35023,"Hidalgo County","New Mexico",114000,66.2,Affordable
37079,"Greene County","North Carolina",114000,66.2,Affordable
12063,"Jackson County","Florida",113900,66.1,Affordable
31075,"Grant County","Nebraska",113900,66.1,Affordable
47135,"Perry County","Tennessee",113800,66.0,Affordable
72101,"Morovis Municipio","Puerto Rico",113800,66.0,Affordable
17033,"Crawford County","Illinois",113700,66.0,Affordable
48389,"Reeves County","Texas",113700,66.0,Affordable
17015,"Carroll County","Illinois",113500,65.9,Affordable
21033,"Caldwell County","Kentucky",113500,65.9,Affordable
05081,"Little River County","Arkansas",113400,65.8,Affordable
21183,"Ohio County","Kentucky",113400,65.8,Affordable
39105,"Meigs County","Ohio",113400,65.8,Affordable
48413,"Schleicher County","Texas",113400,65.8,Affordable
40149,"Washita County","Oklahoma",113300,65.8,Affordable
40033,"Cotton County","Oklahoma",113200,65.7,Affordable
29223,"Wayne County","Missouri",113100,65.6,Affordable
72147,"Vieques Municipio","Puerto Rico",113100,65.6,Affordable
19083,"Hardin County","Iowa",113000,65.6,Affordable
29093,"Iron County","Missouri",113000,65.6,Affordable
31171,"Thomas County","Nebraska",113000,65.6,Affordable
19179,"Wapello County","Iowa",112900,65.5,Affordable
48081,"Coke County","Texas",112900,65.5,Affordable
31085,"Hayes County","Nebraska",112800,65.5,Affordable
54105,"Wirt County","West Virginia",112800,65.5,Affordable
01075,"Lamar County","Alabama",112700,65.4,Affordable
48219,"Hockley County","Texas",112700,65.4,Affordable
72011,"Añasco Municipio","Puerto Rico",112700,65.4,Affordable
13101,"Echols County","Georgia",112600,65.4,Affordable
35029,"Luna County","New Mexico",112500,65.3,Affordable
13321,"Worth County","Georgia",112400,65.2,Affordable
38029,"Emmons County","North Dakota",112400,65.2,Affordable
19107,"Keokuk County","Iowa",112200,65.1,Affordable
17021,"Christian County","Illinois",112100,65.1,Affordable
54095,"Tyler County","West Virginia",112100,65.1,Affordable
31123,"Morrill County","Nebraska",112000,65.0,Affordable
21065,"Estill County","Kentucky",111900,64.9,Affordable
42053,"Forest County","Pennsylvania",111900,64.9,Affordable
01023,"Choctaw County","Alabama",111800,64.9,Affordable
01037,"Coosa County","Alabama",111800,64.9,Affordable
21011,"Bath County","Kentucky",111800,64.9,Affordable
05133,"Sevier County","Arkansas",111700,64.8,Affordable
48419,"Shelby County","Texas",111700,64.8,Affordable
13253,"Seminole County","Georgia",111600,64.8,Affordable
20035,"Cowley County","Kansas",111600,64.8,Affordable
28127,"Simpson County","Mississippi",111600,64.8,Affordable
29171,"Putnam County","Missouri",111600,64.8,Affordable
30091,"Sheridan County","Montana",111600,64.8,Affordable
13273,"Terrell County","Georgia",111500,64.7,Affordable
21165,"Menifee County","Kentucky",111500,64.7,Affordable
40001,"Adair County","Oklahoma",111500,64.7,Affordable
46071,"Jackson County","South Dakota",111500,64.7,Affordable
37107,"Lenoir County","North Carolina",111400,64.7,Affordable
48445,"Terry County","Texas",111200,64.5,Affordable
54013,"Calhoun County","West Virginia",111200,64.5,Affordable
20013,"Brown County","Kansas",111100,64.5,Affordable
37091,"Hertford County","North Carolina",111100,64.5,Affordable
72087,"Loíza Municipio","Puerto Rico",111000,64.4,Affordable
05127,"Scott County","Arkansas",110900,64.4,Affordable
38041,"Hettinger County","North Dakota",110900,64.4,Affordable
72037,"Ceiba Municipio","Puerto Rico",110900,64.4,Affordable
22003,"Allen Parish","Louisiana",110800,64.3,Affordable
29181,"Ripley County","Missouri",110800,64.3,Affordable
40107,"Okfuskee County","Oklahoma",110800,64.3,Affordable
48415,"Scurry County","Texas",110800,64.3,Affordable
72013,"Arecibo Municipio","Puerto Rico",110800,64.3,Affordable
28097,"Montgomery County","Mississippi",110700,64.2,Affordable
40069,"Johnston County","Oklahoma",110700,64.2,Affordable
01133,"Winston County","Alabama",110500,64.1,Affordable
28113,"Pike County","Mississippi",110500,64.1,Affordable
29033,"Carroll County","Missouri",110500,64.1,Affordable
48315,"Marion County","Texas",110500,64.1,Affordable
72131,"San Sebastián Municipio","Puerto Rico",110500,64.1,Affordable
12047,"Hamilton County","Florida",110400,64.1,Affordable
19009,"Audubon County","Iowa",110400,64.1,Affordable
26095,"Luce County","Michigan",110400,64.1,Affordable
48343,"Morris County","Texas",110200,64.0,Affordable
51590,"Danville city","Virginia",110200,64.0,Affordable
18075,"Jay County","Indiana",110100,63.9,Affordable
27155,"Traverse County","Minnesota",110100,63.9,Affordable
48163,"Frio County","Texas",110100,63.9,Affordable
48455,"Trinity County","Texas",110100,63.9,Affordable
01005,"Barbour County","Alabama",109900,63.8,Affordable
19137,"Montgomery County","Iowa",109900,63.8,Affordable
31105,"Kimball County","Nebraska",109900,63.8,Affordable
37117,"Martin County","North Carolina",109900,63.8,Affordable
37165,"Scotland County","North Carolina",109900,63.8,Affordable
40015,"Caddo County","Oklahoma",109900,63.8,Affordable
19197,"Wright County","Iowa",109800,63.7,Affordable
19173,"Taylor County","Iowa",109700,63.7,Affordable
45075,"Orangeburg County","South Carolina",109700,63.7,Affordable
72115,"Quebradillas Municipio","Puerto Rico",109700,63.7,Affordable
20123,"Mitchell County","Kansas",109600,63.6,Affordable
18165,"Vermillion County","Indiana",109500,63.6,Affordable
19053,"Decatur County","Iowa",109500,63.6,Affordable
28155,"Webster County","Mississippi",109500,63.6,Affordable
17191,"Wayne County","Illinois",109400,63.5,Affordable
36009,"Cattaraugus County","New York",109400,63.5,Affordable
13161,"Jeff Davis County","Georgia",109300,63.4,Affordable
28009,"Benton County","Mississippi",109300,63.4,Affordable
21121,"Knox County","Kentucky",109200,63.4,Affordable
21225,"Union County","Kentucky",109000,63.3,Affordable
20071,"Greeley County","Kansas",108900,63.2,Affordable
48263,"Kent County","Texas",108900,63.2,Affordable
17065,"Hamilton County","Illinois",108800,63.1,Affordable
19093,"Ida County","Iowa",108800,63.1,Affordable
31103,"Keya Paha County","Nebraska",108800,63.1,Affordable
48311,"McMullen County","Texas",108800,63.1,Affordable
13091,"Dodge County","Georgia",108700,63.1,Affordable
22067,"Morehouse Parish","Louisiana",108700,63.1,Affordable
72003,"Aguada Municipio","Puerto Rico",108500,63.0,Affordable
01041,"Crenshaw County","Alabama",108400,62.9,Affordable
17067,"Hancock County","Illinois",108400,62.9,Affordable
48087,"Collingsworth County","Texas",108400,62.9,Affordable
38001,"Adams County","North Dakota",108300,62.9,Affordable
13271,"Telfair County","Georgia",108200,62.8,Affordable
72113,"Ponce Municipio","Puerto Rico",108200,62.8,Affordable
05129,"Searcy County","Arkansas",108100,62.7,Affordable
21127,"Lawrence County","Kentucky",108100,62.7,Affordable
28125,"Sharkey County","Mississippi",108000,62.7,Affordable
46017,"Buffalo County","South Dakota",108000,62.7,Affordable
72097,"Mayagüez Municipio","Puerto Rico",107900,62.6,Affordable
13033,"Burke County","Georgia",107800,62.6,Affordable
54085,"Ritchie County","West Virginia",107800,62.6,Affordable
38083,"Sheridan County","North Dakota",107700,62.5,Affordable
20011,"Bourbon County","Kansas",107600,62.4,Affordable
28007,"Attala County","Mississippi",107600,62.4,Affordable
20095,"Kingman County","Kansas",107400,62.3,Affordable
22049,"Jackson Parish","Louisiana",107400,62.3,Affordable
29081,"Harrison County","Missouri",107400,62.3,Affordable
05049,"Fulton County","Arkansas",107200,62.2,Affordable
35019,"Guadalupe County","New Mexico",107200,62.2,Affordable
54015,"Clay County","West Virginia",107100,62.2,Affordable
21109,"Jackson County","Kentucky",107000,62.1,Affordable
29079,"Grundy County","Missouri",107000,62.1,Affordable
37187,"Washington County","North Carolina",107000,62.1,Affordable
47095,"Lake County","Tennessee",107000,62.1,Affordable
72105,"Naranjito Municipio","Puerto Rico",106800,62.0,Affordable
08025,"Crowley County","Colorado",106700,61.9,Affordable
17159,"Richland County","Illinois",106600,61.9,Affordable
13299,"Ware County","Georgia",106500,61.8,Affordable
20167,"Russell County","Kansas",106400,61.8,Affordable
22091,"St. Helena Parish","Louisiana",106400,61.8,Affordable
38103,"Wells County","North Dakota",106400,61.8,Affordable
54007,"Braxton County","West Virginia",106400,61.8,Affordable
20137,"Norton County","Kansas",106300,61.7,Affordable
28001,"Adams County","Mississippi",106300,61.7,Affordable
48461,"Upton County","Texas",106300,61.7,Affordable
17169,"Schuyler County","Illinois",106200,61.6,Affordable
19063,"Emmet County","Iowa",106200,61.6,Affordable
20017,"Chase County","Kansas",106200,61.6,Affordable
31169,"Thayer County","Nebraska",106200,61.6,Affordable
05079,"Lincoln County","Arkansas",106100,61.6,Affordable
17125,"Mason County","Illinois",106100,61.6,Affordable
20201,"Washington County","Kansas",106100,61.6,Affordable
48189,"Hale County","Texas",106100,61.6,Affordable
72133,"Santa Isabel Municipio","Puerto Rico",106100,61.6,Affordable
05069,"Jefferson County","Arkansas",106000,61.5,Affordable
18135,"Randolph County","Indiana",106000,61.5,Affordable
21175,"Morgan County","Kentucky",106000,61.5,Affordable
22021,"Caldwell Parish","Louisiana",106000,61.5,Affordable
72095,"Maunabo Municipio","Puerto Rico",106000,61.5,Affordable
12079,"Madison County","Florida",105900,61.5,Affordable
46105,"Perkins County","South Dakota",105900,61.5,Affordable
48095,"Concho County","Texas",105800,61.4,Affordable
48429,"Stephens County","Texas",105700,61.3,Affordable
22119,"Webster Parish","Louisiana",105600,61.3,Affordable
28029,"Copiah County","Mississippi",105600,61.3,Affordable
13205,"Mitchell County","Georgia",105500,61.2,Affordable
20159,"Rice County","Kansas",105500,61.2,Affordable
21031,"Butler County","Kentucky",105500,61.2,Affordable
28015,"Carroll County","Mississippi",105500,61.2,Affordable
29143,"New Madrid County","Missouri",105500,61.2,Affordable
72027,"Camuy Municipio","Puerto Rico",105500,61.2,Affordable
72103,"Naguabo Municipio","Puerto Rico",105500,61.2,Affordable
48033,"Borden County","Texas",105400,61.2,Affordable
13155,"Irwin County","Georgia",105300,61.1,Affordable
48327,"Menard County","Texas",105300,61.1,Affordable
17145,"Perry County","Illinois",105200,61.1,Affordable
31173,"Thurston County","Nebraska",105100,61.0,Affordable
13317,"Wilkes County","Georgia",105000,60.9,Affordable
72073,"Jayuya Municipio","Puerto Rico",105000,60.9,Affordable
17095,"Knox County","Illinois",104900,60.9,Affordable
48249,"Jim Wells County","Texas",104800,60.8,Affordable
21039,"Carlisle County","Kentucky",104700,60.8,Affordable
28077,"Lawrence County","Mississippi",104600,60.7,Affordable
13289,"Twiggs County","Georgia",104500,60.7,Affordable
28019,"Choctaw County","Mississippi",104500,60.7,Affordable
72054,"Florida Municipio","Puerto Rico",104500,60.7,Affordable
48017,"Bailey County","Texas",104400,60.6,Affordable
48307,"McCulloch County","Texas",104400,60.6,Affordable
01093,"Marion County","Alabama",104300,60.5,Affordable
21195,"Pike County","Kentucky",104200,60.5,Affordable
54019,"Fayette County","West Virginia",104200,60.5,Affordable
13005,"Bacon County","Georgia",104100,60.4,Affordable
05037,"Cross County","Arkansas",104000,60.4,Affordable
31015,"Boyd County","Nebraska",104000,60.4,Affordable
72043,"Coamo Municipio","Puerto Rico",104000,60.4,Affordable
17185,"Wabash County","Illinois",103900,60.3,Affordable
72093,"Maricao Municipio","Puerto Rico",103800,60.2,Affordable
48399,"Runnels County","Texas",103700,60.2,Affordable
40055,"Greer County","Oklahoma",103600,60.1,Affordable
72141,"Utuado Municipio","Puerto Rico",103600,60.1,Affordable
17109,"McDonough County","Illinois",103500,60.1,Affordable
17175,"Stark County","Illinois",103500,60.1,Affordable
72045,"Comerío Municipio","Puerto Rico",103500,60.1,Affordable
72057,"Guayama Municipio","Puerto Rico",103500,60.1,Affordable
01091,"Marengo County","Alabama",103400,60.0,Affordable
28133,"Sunflower County","Mississippi",103400,60.0,Affordable
54043,"Lincoln County","West Virginia",103400,60.0,Affordable
29211,"Sullivan County","Missouri",103300,60.0,Affordable
40077,"Latimer County","Oklahoma",103300,60.0,Affordable
72149,"Villalba Municipio","Puerto Rico",103300,60.0,Affordable
22081,"Red River Parish","Louisiana",103200,59.9,Affordable
21169,"Metcalfe County","Kentucky",103100,59.8,Affordable
13239,"Quitman County","Georgia",103000,59.8,Affordable
40003,"Alfalfa County","Oklahoma",103000,59.8,Affordable
31161,"Sheridan County","Nebraska",102900,59.7,Affordable
72075,"Juana Díaz Municipio","Puerto Rico",102900,59.7,Affordable
48025,"Bee County","Texas",102800,59.7,Affordable
54103,"Wetzel County","West Virginia",102800,59.7,Affordable
28101,"Newton County","Mississippi",102700,59.6,Affordable
22127,"Winn Parish","Louisiana",102600,59.5,Affordable
17057,"Fulton County","Illinois",102500,59.5,Affordable
32009,"Esmeralda County","Nevada",102500,59.5,Affordable
37083,"Halifax County","North Carolina",102500,59.5,Affordable
20145,"Pawnee County","Kansas",102400,59.4,Affordable
22029,"Concordia Parish","Louisiana",102400,59.4,Affordable
45049,"Hampton County","South Carolina",102400,59.4,Affordable
72079,"Lajas Municipio","Puerto Rico",102400,59.4,Affordable
19185,"Wayne County","Iowa",102300,59.4,Affordable
17135,"Montgomery County","Illinois",102200,59.3,Affordable
37131,"Northampton County","North Carolina",102200,59.3,Affordable
48233,"Hutchinson County","Texas",102200,59.3,Affordable
72081,"Lares Municipio","Puerto Rico",102200,59.3,Affordable
31009,"Blaine County","Nebraska",102100,59.3,Affordable
31181,"Webster County","Nebraska",102000,59.2,Affordable
45061,"Lee County","South Carolina",101900,59.1,Affordable
38047,"Logan County","North Dakota",101800,59.1,Affordable
17171,"Scott County","Illinois",101700,59.0,Affordable
46137,"Ziebach County","South Dakota",101700,59.0,Affordable
17071,"Henderson County","Illinois",101600,59.0,Affordable
26071,"Iron County","Michigan",101500,58.9,Affordable
54045,"Logan County","West Virginia",101500,58.9,Affordable
12059,"Holmes County","Florida",101400,58.9,Affordable
45025,"Chesterfield County","South Carolina",101400,58.9,Affordable
01035,"Conecuh County","Alabama",101300,58.8,Affordable
17187,"Warren County","Illinois",101300,58.8,Affordable
05111,"Poinsett County","Arkansas",101200,58.7,Affordable
20133,"Neosho County","Kansas",101200,58.7,Affordable
51051,"Dickenson County","Virginia",101100,58.7,Affordable
26131,"Ontonagon County","Michigan",101000,58.6,Affordable
48153,"Floyd County","Texas",101000,58.6,Affordable
48283,"La Salle County","Texas",101000,58.6,Affordable
51720,"Norton city","Virginia",100700,58.4,Affordable
29005,"Atchison County","Missouri",100600,58.4,Affordable
20001,"Allen County","Kansas",100400,58.3,Affordable
28017,"Chickasaw County","Mississippi",100400,58.3,Affordable
