FIPS,County,State,Total Votes,Democrat Votes,Republican Votes,Democrat %,Republican %,Winner
01035,"Conecuh County",Alabama,6043,2580,3423,42.69,56.64,Republican
01037,"Coosa County",Alabama,5264,1478,3758,28.08,71.39,Republican
01039,"Covington County",Alabama,17072,2314,14677,13.55,85.97,Republican
01041,"Crenshaw County",Alabama,6480,1457,5000,22.48,77.16,Republican
01043,"Cullman County",Alabama,43052,4039,38704,9.38,89.9,Republican
01045,"Dale County",Alabama,19103,4484,14476,23.47,75.78,Republican
01047,"Dallas County",Alabama,15528,10236,5190,65.92,33.42,Democrat
01049,"DeKalb County",Alabama,29583,3758,25633,12.7,86.65,Republican
01051,"Elmore County",Alabama,41491,9774,31374,23.56,75.62,Republican
01053,"Escambia County",Alabama,14929,3964,10884,26.55,72.91,Republican
01055,"Etowah County",Alabama,46023,10027,35653,21.79,77.47,Republican
01057,"Fayette County",Alabama,8356,1142,7158,13.67,85.66,Republican
01059,"Franklin County",Alabama,12077,1568,10417,12.98,86.25,Republican
01061,"Geneva County",Alabama,12390,1391,10929,11.23,88.21,Republican
01063,"Greene County",Alabama,4035,3133,885,77.65,21.93,Democrat
01065,"Hale County",Alabama,7290,3868,3369,53.06,46.21,Democrat
01067,"Henry County",Alabama,9301,2263,6989,24.33,75.14,Republican
01069,"Houston County",Alabama,44195,11352,32469,25.69,73.47,Republican
01071,"Jackson County",Alabama,23509,3276,20073,13.94,85.38,Republican
01073,"Jefferson County",Alabama,296741,162112,131123,54.63,44.19,Democrat
01075,"Lamar County",Alabama,6875,806,6033,11.72,87.75,Republican
01077,"Lauderdale County",Alabama,43454,10326,32708,23.76,75.27,Republican
01079,"Lawrence County",Alabama,16115,2983,13024,18.51,80.82,Republican
01081,"Lee County",Alabama,72695,25798,46020,35.49,63.31,Republican
01083,"Limestone County",Alabama,53096,14581,37887,27.46,71.36,Republican
01085,"Lowndes County",Alabama,5652,3867,1758,68.42,31.1,Democrat
01087,"Macon County",Alabama,7820,6084,1682,77.8,21.51,Democrat
01089,"Madison County",Alabama,196355,87824,105430,44.73,53.69,Republican
01091,"Marengo County",Alabama,9673,4631,4995,47.88,51.64,Republican
01093,"Marion County",Alabama,13523,1197,12245,8.85,90.55,Republican
01095,"Marshall County",Alabama,40277,5553,34434,13.79,85.49,Republican
01097,"Mobile County",Alabama,174545,72055,100759,41.28,57.73,Republican
01099,"Monroe County",Alabama,9799,3740,6007,38.17,61.3,Republican
01101,"Montgomery County",Alabama,89375,57946,30477,64.83,34.1,Democrat
01103,"Morgan County",Alabama,53369,12392,40449,23.22,75.79,Republican
01105,"Perry County",Alabama,4457,3174,1269,71.21,28.47,Democrat
01107,"Pickens County",Alabama,8898,3388,5465,38.08,61.42,Republican
01109,"Pike County",Alabama,13214,4899,8224,37.07,62.24,Republican
01111,"Randolph County",Alabama,11075,1920,9102,17.34,82.19,Republican
01113,"Russell County",Alabama,20679,10422,10078,50.4,48.74,Democrat
01115,"St. Clair County",Alabama,43440,7640,35501,17.59,81.72,Republican
01117,"Shelby County",Alabama,114043,33087,79666,29.01,69.86,Republican
01119,"Sumter County",Alabama,5297,3725,1542,70.32,29.11,Democrat
01121,"Talladega County",Alabama,33175,10898,22100,32.85,66.62,Republican
01123,"Tallapoosa County",Alabama,19980,4975,14884,24.9,74.49,Republican
01125,"Tuscaloosa County",Alabama,84879,33399,50724,39.35,59.76,Republican
01127,"Walker County",Alabama,29747,4102,25464,13.79,85.6,Republican
01129,"Washington County",Alabama,8430,1863,6534,22.1,77.51,Republican
01131,"Wilcox County",Alabama,5260,3449,1793,65.57,34.09,Democrat
01133,"Winston County",Alabama,11129,884,10191,7.94,91.57,Republican
02001,"State House District 1",Alaska,8228,3367,4861,40.92,59.08,Republican
02002,"State House District 2",Alaska,9105,4571,4534,50.2,49.8,Democrat
02003,"State House District 3",Alaska,10626,6130,4496,57.69,42.31,Democrat
02004,"State House District 4",Alaska,8852,6161,2691,69.6,30.4,Democrat
02005,"State House District 5",Alaska,7679,3328,4351,43.34,56.66,Republican
02006,"State House District 6",Alaska,11478,4773,6705,41.58,58.42,Republican
02007,"State House District 7",Alaska,9290,2513,6777,27.05,72.95,Republican
02008,"State House District 8",Alaska,10526,2576,7950,24.47,75.53,Republican
02009,"State House District 9",Alaska,11430,5849,5581,51.17,48.83,Democrat
02010,"State House District 10",Alaska,8427,4070,4357,48.3,51.7,Republican
02011,"State House District 11",Alaska,9497,4633,4864,48.78,51.22,Republican
02012,"State House District 12",Alaska,8228,4169,4059,50.67,49.33,Democrat
02013,"State House District 13",Alaska,7271,3682,3589,50.64,49.36,Democrat
02014,"State House District 14",Alaska,7114,4346,2768,61.09,38.91,Democrat
02015,"State House District 15",Alaska,8958,4364,4594,48.72,51.28,Republican
02016,"State House District 16",Alaska,9273,5344,3929,57.63,42.37,Democrat
02017,"State House District 17",Alaska,7397,4990,2407,67.46,32.54,Democrat
02018,"State House District 18",Alaska,4614,1928,2686,41.79,58.21,Republican
02019,"State House District 19",Alaska,4796,2825,1971,58.9,41.1,Democrat
02020,"State House District 20",Alaska,6965,3924,3041,56.34,43.66,Democrat
02021,"State House District 21",Alaska,8695,4711,3984,54.18,45.82,Democrat
02022,"State House District 22",Alaska,5254,2660,2594,50.63,49.37,Democrat
02023,"State House District 23",Alaska,10217,4116,6101,40.29,59.71,Republican
02024,"State House District 24",Alaska,9716,3234,6482,33.29,66.71,Republican
02025,"State House District 25",Alaska,10063,3172,6891,31.52,68.48,Republican
02026,"State House District 26",Alaska,9156,2013,7143,21.99,78.01,Republican
02027,"State House District 27",Alaska,8592,1807,6785,21.03,78.97,Republican
02028,"State House District 28",Alaska,8926,2213,6713,24.79,75.21,Republican
02029,"State House District 29",Alaska,10126,2708,7418,26.74,73.26,Republican
02030,"State House District 30",Alaska,10013,2701,7312,26.97,73.03,Republican
02031,"State House District 31",Alaska,6715,3240,3475,48.25,51.75,Republican
02032,"State House District 32",Alaska,5625,1883,3742,33.48,66.52,Republican
02033,"State House District 33",Alaska,8564,2016,6548,23.54,76.46,Republican
02034,"State House District 34",Alaska,9595,3759,5836,39.18,60.82,Republican
02035,"State House District 35",Alaska,9280,4885,4395,52.64,47.36,Democrat
02036,"State House District 36",Alaska,9171,3538,5633,38.58,61.42,Republican
02037,"State House District 37",Alaska,4129,1921,2208,46.52,53.48,Republican
02038,"State House District 38",Alaska,3586,2028,1558,56.55,43.45,Democrat
02039,"State House District 39",Alaska,3870,2180,1690,56.33,43.67,Democrat
02040,"State House District 40",Alaska,3050,1362,1688,44.66,55.34,Republican
04001,"Apache County",Arizona,32019,18872,12795,58.94,39.96,Democrat
04003,"Cochise County",Arizona,58923,22296,35936,37.84,60.99,Republican
04005,"Coconino County",Arizona,70067,41504,27576,59.23,39.36,Democrat
04007,"Gila County",Arizona,27648,8504,18901,30.76,68.36,Republican
04009,"Graham County",Arizona,15183,3867,11177,25.47,73.62,Republican
04011,"Greenlee County",Arizona,3308,954,2308,28.84,69.77,Republican
04012,"La Paz County",Arizona,7624,2101,5470,27.56,71.75,Republican
04013,"Maricopa County",Arizona,2053945,980016,1051531,47.71,51.2,Republican
04015,"Mohave County",Arizona,110450,24081,85683,21.8,77.58,Republican
04017,"Navajo County",Arizona,50706,20754,29480,40.93,58.14,Republican
04019,"Pima County",Arizona,513176,292450,214669,56.99,41.83,Democrat
04021,"Pinal County",Arizona,209552,80656,126926,38.49,60.57,Republican
04023,"Santa Cruz County",Arizona,19121,11265,7699,58.91,40.26,Democrat
04025,"Yavapai County",Arizona,149402,48717,99346,32.61,66.5,Republican
04027,"Yuma County",Arizona,68195,26823,40745,39.33,59.75,Republican
05001,"Arkansas County",Arkansas,5547,1503,3951,27.1,71.23,Republican
05003,"Ashley County",Arkansas,7030,1774,5145,25.23,73.19,Republican
05005,"Baxter County",Arkansas,20954,4341,16253,20.72,77.57,Republican
05007,"Benton County",Arkansas,128595,45231,79907,35.17,62.14,Republican
05009,"Boone County",Arkansas,17112,2854,13968,16.68,81.63,Republican
05011,"Bradley County",Arkansas,3209,961,2213,29.95,68.96,Republican
05013,"Calhoun County",Arkansas,2092,379,1674,18.12,80.02,Republican
05015,"Carroll County",Arkansas,11538,3812,7470,33.04,64.74,Republican
05017,"Chicot County",Arkansas,3490,1796,1658,51.46,47.51,Democrat
05019,"Clark County",Arkansas,7657,2959,4526,38.64,59.11,Republican
05021,"Clay County",Arkansas,4967,907,3968,18.26,79.89,Republican
05023,"Cleburne County",Arkansas,12739,1941,10595,15.24,83.17,Republican
05025,"Cleveland County",Arkansas,3374,524,2804,15.53,83.11,Republican
05027,"Columbia County",Arkansas,7940,2466,5367,31.06,67.59,Republican
05029,"Conway County",Arkansas,8541,2449,5893,28.67,69,Republican
05031,"Craighead County",Arkansas,37242,11210,25152,30.1,67.54,Republican
05033,"Crawford County",Arkansas,23834,4753,18615,19.94,78.1,Republican
05035,"Crittenden County",Arkansas,14681,7362,7028,50.15,47.87,Democrat
05037,"Cross County",Arkansas,6534,1642,4753,25.13,72.74,Republican
05039,"Dallas County",Arkansas,2324,798,1482,34.34,63.77,Republican
05041,"Desha County",Arkansas,3505,1638,1805,46.73,51.5,Republican
05043,"Drew County",Arkansas,6365,2050,4203,32.21,66.03,Republican
05045,"Faulkner County",Arkansas,54465,17752,35357,32.59,64.92,Republican
05047,"Franklin County",Arkansas,6971,1232,5582,17.67,80.07,Republican
05049,"Fulton County",Arkansas,5043,906,4040,17.97,80.11,Republican
05051,"Garland County",Arkansas,42327,13015,28359,30.75,67,Republican
05053,"Grant County",Arkansas,8078,1192,6755,14.76,83.62,Republican
05055,"Greene County",Arkansas,15820,2935,12617,18.55,79.75,Republican
05057,"Hempstead County",Arkansas,6089,1776,4193,29.17,68.86,Republican
05059,"Hot Spring County",Arkansas,12283,2818,9226,22.94,75.11,Republican
05061,"Howard County",Arkansas,4473,1158,3246,25.89,72.57,Republican
05063,"Independence County",Arkansas,14011,2689,11023,19.19,78.67,Republican
05065,"Izard County",Arkansas,5925,949,4854,16.02,81.92,Republican
05067,"Jackson County",Arkansas,4775,1183,3509,24.77,73.49,Republican
05069,"Jefferson County",Arkansas,21608,12802,8468,59.25,39.19,Democrat
05071,"Johnson County",Arkansas,9059,2107,6766,23.26,74.69,Republican
05073,"Lafayette County",Arkansas,2325,698,1589,30.02,68.34,Republican
05075,"Lawrence County",Arkansas,5692,965,4608,16.95,80.96,Republican
05077,"Lee County",Arkansas,2520,1270,1181,50.4,46.87,Democrat
05079,"Lincoln County",Arkansas,3372,813,2502,24.11,74.2,Republican
05081,"Little River County",Arkansas,4899,1084,3744,22.13,76.42,Republican
05083,"Logan County",Arkansas,8205,1464,6567,17.84,80.04,Republican
05085,"Lonoke County",Arkansas,30620,6790,23225,22.18,75.85,Republican
05087,"Madison County",Arkansas,7501,1491,5885,19.88,78.46,Republican
05089,"Marion County",Arkansas,7851,1501,6230,19.12,79.35,Republican
05091,"Miller County",Arkansas,15803,3769,11842,23.85,74.94,Republican
05093,"Mississippi County",Arkansas,10717,3574,6963,33.35,64.97,Republican
05095,"Monroe County",Arkansas,2433,1002,1385,41.18,56.93,Republican
05097,"Montgomery County",Arkansas,3707,645,2987,17.4,80.58,Republican
05099,"Nevada County",Arkansas,2907,849,2002,29.21,68.87,Republican
05101,"Newton County",Arkansas,3770,644,3063,17.08,81.25,Republican
05103,"Ouachita County",Arkansas,8626,3412,5056,39.55,58.61,Republican
05105,"Perry County",Arkansas,4584,923,3559,20.14,77.64,Republican
05107,"Phillips County",Arkansas,4938,2754,2098,55.77,42.49,Democrat
05109,"Pike County",Arkansas,4358,560,3746,12.85,85.96,Republican
05111,"Poinsett County",Arkansas,7079,1235,5731,17.45,80.96,Republican
05113,"Polk County",Arkansas,8288,1145,6987,13.82,84.3,Republican
05115,"Pope County",Arkansas,24191,5487,18118,22.68,74.9,Republican
05117,"Prairie County",Arkansas,3200,524,2628,16.38,82.13,Republican
05119,"Pulaski County",Arkansas,153924,92038,57977,59.79,37.67,Democrat
05121,"Randolph County",Arkansas,6636,1138,5367,17.15,80.88,Republican
05123,"St. Francis County",Arkansas,5979,2953,2909,49.39,48.65,Democrat
05125,"Saline County",Arkansas,57609,16609,39736,28.83,68.98,Republican
05127,"Scott County",Arkansas,3384,425,2913,12.56,86.08,Republican
05129,"Searcy County",Arkansas,3869,511,3305,13.21,85.42,Republican
05131,"Sebastian County",Arkansas,45452,13652,30719,30.04,67.59,Republican
05133,"Sevier County",Arkansas,4714,862,3772,18.29,80.02,Republican
05135,"Sharp County",Arkansas,7437,1316,5978,17.7,80.38,Republican
05137,"Stone County",Arkansas,6030,1089,4808,18.06,79.73,Republican
05139,"Union County",Arkansas,15448,5019,10196,32.49,66,Republican
05141,"Van Buren County",Arkansas,7621,1437,6023,18.86,79.03,Republican
05143,"Washington County",Arkansas,97158,43779,50243,45.06,51.71,Republican
05145,"White County",Arkansas,30837,5641,24514,18.29,79.5,Republican
05147,"Woodruff County",Arkansas,2318,760,1513,32.79,65.27,Republican
05149,"Yell County",Arkansas,6477,1213,5147,18.73,79.47,Republican
06001,"Alameda County",California,669800,499551,140789,74.58,21.02,Democrat
06003,"Alpine County",California,738,479,243,64.91,32.93,Democrat
06005,"Amador County",California,22402,7783,14018,34.74,62.57,Republican
06007,"Butte County",California,94523,44228,47179,46.79,49.91,Republican
06009,"Calaveras County",California,26479,9181,16625,34.67,62.79,Republican
06011,"Colusa County",California,7021,2431,4414,34.62,62.87,Republican
06013,"Contra Costa County",California,528904,356008,155308,67.31,29.36,Democrat
06015,"Del Norte County",California,10564,4266,5999,40.38,56.79,Republican
06017,"El Dorado County",California,111890,47703,61109,42.63,54.62,Republican
06019,"Fresno County",California,325994,151628,165924,46.51,50.9,Republican
06021,"Glenn County",California,10442,3260,6904,31.22,66.12,Republican
06023,"Humboldt County",California,64228,39800,21559,61.97,33.57,Democrat
06025,"Imperial County",California,54025,26083,26546,48.28,49.14,Republican
06027,"Inyo County",California,8951,4201,4468,46.93,49.92,Republican
06029,"Kern County",California,283246,108241,167879,38.21,59.27,Republican
06031,"Kings County",California,41501,15519,25074,37.39,60.42,Republican
06033,"Lake County",California,26759,12794,13161,47.81,49.18,Republican
06035,"Lassen County",California,11371,2478,8619,21.79,75.8,Republican
06037,"Los Angeles County",California,3728427,2417109,1189862,64.83,31.91,Democrat
06039,"Madera County",California,54624,20981,32344,38.41,59.21,Republican
06041,"Marin County",California,144113,116152,24054,80.6,16.69,Democrat
06043,"Mariposa County",California,9509,3622,5625,38.09,59.15,Republican
06045,"Mendocino County",California,39216,24049,13528,61.32,34.5,Democrat
06047,"Merced County",California,86392,40190,43955,46.52,50.88,Republican
06049,"Modoc County",California,4016,1008,2884,25.1,71.81,Republican
06051,"Mono County",California,6064,3522,2294,58.08,37.83,Democrat
