FIPS,State,State Code,County,Metro Area,Year,Median Rent,Efficiency,1BR,2BR,3BR,4BR,Entity ID
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000530550"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000531825"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000537900"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000541725"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000547725"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000554400"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000561525"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000564075"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000562200"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000569925"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000571575"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000575700"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000577125"
"50000","Vermont","VT","Caledonia County","Caledonia County, VT",2023,954,810,845,954,1167,1625,"5000583500"
"55000","Wisconsin","WI","Winnebago County","Oshkosh-Neenah, WI MSA",2023,954,712,739,954,1289,1502,"5513999999"
"20000","Kansas","KS","Pottawatomie County","Manhattan, KS HUD Metro FMR Area",2023,953,771,776,953,1253,1623,"2014999999"
"20000","Kansas","KS","Riley County","Manhattan, KS HUD Metro FMR Area",2023,953,771,776,953,1253,1623,"2016199999"
"37000","North Carolina","NC","Brunswick County","Brunswick County, NC HUD Metro FMR Area",2023,953,820,844,953,1354,1623,"3701999999"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001900475"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001903550"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001909850"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001913150"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001916150"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001916300"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001917350"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001928075"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001930175"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001933775"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001935575"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001936325"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001940525"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001946450"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001948850"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001948925"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001973525"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001980200"
"50000","Vermont","VT","Orleans County","Orleans County, VT",2023,953,706,844,953,1241,1318,"5001981700"
"51000","Virginia","VA","Franklin city","Southampton County-Franklin city, VA HUD Metro FMR Area",2023,953,804,817,953,1244,1623,"5162099999"
"51000","Virginia","VA","Southampton County","Southampton County-Franklin city, VA HUD Metro FMR Area",2023,953,804,817,953,1244,1623,"5117599999"
"16000","Idaho","ID","Benewah County","Benewah County, ID",2023,952,637,723,952,1276,1447,"1600999999"
"18000","Indiana","IN","Jackson County","Jackson County, IN",2023,952,714,723,952,1159,1279,"1807199999"
"37000","North Carolina","NC","Onslow County","Jacksonville, NC MSA",2023,951,667,798,951,1352,1620,"3713399999"
"41000","Oregon","OR","Klamath County","Klamath County, OR",2023,951,636,722,951,1352,1620,"4103599999"
"48000","Texas","TX","Deaf Smith County","Deaf Smith County, TX",2023,951,718,722,951,1160,1409,"4811799999"
"51000","Virginia","VA","Cumberland County","Cumberland County, VA",2023,951,705,762,951,1157,1562,"5104999999"
"55000","Wisconsin","WI","Door County","Door County, WI",2023,951,721,726,951,1164,1288,"5502999999"
"13000","Georgia","GA","Lamar County","Lamar County, GA HUD Metro FMR Area",2023,950,717,722,950,1256,1276,"1317199999"
"16000","Idaho","ID","Elmore County","Elmore County, ID",2023,950,718,723,950,1350,1573,"1603999999"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300702420"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300704100"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300704260"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300705140"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300708420"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300710100"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300711220"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300713220"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300713780"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300713940"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300716100"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300716660"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300716820"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300718340"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300718420"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300719300"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300725140"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300725180"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300730260"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300731780"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300732420"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300738820"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300739940"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300740420"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300743620"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300746020"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300747860"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300748260"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300756100"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300757860"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300761620"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300761780"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300763860"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300767860"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300768500"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300768980"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300773060"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300773380"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300774180"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300774500"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300776580"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300780740"
"33000","New Hampshire","NH","Coos County","Coos County, NH",2023,950,647,779,950,1244,1367,"3300784420"
"19000","Iowa","IA","Dickinson County","Dickinson County, IA",2023,949,693,721,949,1160,1275,"1905999999"
"28000","Mississippi","MS","Forrest County","Hattiesburg, MS HUD Metro FMR Area",2023,949,660,785,949,1212,1343,"2803599999"
"28000","Mississippi","MS","Lamar County","Hattiesburg, MS HUD Metro FMR Area",2023,949,660,785,949,1212,1343,"2807399999"
"28000","Mississippi","MS","Perry County","Hattiesburg, MS HUD Metro FMR Area",2023,949,660,785,949,1212,1343,"2811199999"
"46000","South Dakota","SD","Lincoln County","Sioux Falls, SD MSA",2023,949,710,793,949,1274,1616,"4608399999"
"46000","South Dakota","SD","McCook County","Sioux Falls, SD MSA",2023,949,710,793,949,1274,1616,"4608799999"
"46000","South Dakota","SD","Minnehaha County","Sioux Falls, SD MSA",2023,949,710,793,949,1274,1616,"4609999999"
"46000","South Dakota","SD","Turner County","Sioux Falls, SD MSA",2023,949,710,793,949,1274,1616,"4612599999"
"48000","Texas","TX","Erath County","Erath County, TX",2023,949,766,771,949,1349,1485,"4814399999"
"55000","Wisconsin","WI","Calumet County","Appleton, WI MSA",2023,949,681,748,949,1271,1276,"5501599999"
"55000","Wisconsin","WI","Outagamie County","Appleton, WI MSA",2023,949,681,748,949,1271,1276,"5508799999"
"36000","New York","NY","Cortland County","Cortland County, NY",2023,947,775,780,947,1153,1613,"3602399999"
"42000","Pennsylvania","PA","Erie County","Erie, PA MSA",2023,947,703,731,947,1174,1301,"4204999999"
"48000","Texas","TX","Wood County","Wood County, TX",2023,947,633,719,947,1153,1393,"4849999999"
"56000","Wyoming","WY","Laramie County","Cheyenne, WY MSA",2023,947,660,757,947,1346,1613,"5602199999"
"28000","Mississippi","MS","Tunica County","Tunica County, MS HUD Metro FMR Area",2023,946,811,816,946,1151,1271,"2814399999"
"36000","New York","NY","Genesee County","Genesee County, NY",2023,946,633,777,946,1233,1349,"3603799999"
"01000","Alabama","AL","Russell County","Columbus, GA-AL HUD Metro FMR Area",2023,945,759,819,945,1276,1610,"0111399999"
"13000","Georgia","GA","Chattahoochee County","Columbus, GA-AL HUD Metro FMR Area",2023,945,759,819,945,1276,1610,"1305399999"
"13000","Georgia","GA","Harris County","Columbus, GA-AL HUD Metro FMR Area",2023,945,759,819,945,1276,1610,"1314599999"
"13000","Georgia","GA","Marion County","Columbus, GA-AL HUD Metro FMR Area",2023,945,759,819,945,1276,1610,"1319799999"
"13000","Georgia","GA","Muscogee County","Columbus, GA-AL HUD Metro FMR Area",2023,945,759,819,945,1276,1610,"1321599999"
"18000","Indiana","IN","Scott County","Scott County, IN",2023,945,659,718,945,1150,1269,"1814399999"
"47000","Tennessee","TN","Sevier County","Sevier County, TN",2023,945,726,783,945,1205,1269,"4715599999"
"16000","Idaho","ID","Idaho County","Idaho County, ID",2023,944,631,717,944,1227,1586,"1604999999"
"19000","Iowa","IA","Lucas County","Lucas County, IA",2023,944,690,717,944,1149,1268,"1911799999"
"28000","Mississippi","MS","Hancock County","Gulfport-Biloxi, MS HUD Metro FMR Area",2023,944,707,780,944,1283,1395,"2804599999"
"28000","Mississippi","MS","Harrison County","Gulfport-Biloxi, MS HUD Metro FMR Area",2023,944,707,780,944,1283,1395,"2804799999"
"48000","Texas","TX","Childress County","Childress County, TX",2023,944,712,720,944,1149,1389,"4807599999"
"51000","Virginia","VA","Prince Edward County","Prince Edward County, VA",2023,944,700,760,944,1149,1421,"5114799999"
"13000","Georgia","GA","Thomas County","Thomas County, GA",2023,943,765,769,943,1215,1373,"1327599999"
"37000","North Carolina","NC","Harnett County","Harnett County, NC HUD Metro FMR Area",2023,943,712,716,943,1340,1606,"3708599999"
"41000","Oregon","OR","Morrow County","Morrow County, OR",2023,943,631,716,943,1298,1447,"4104999999"
"48000","Texas","TX","Archer County","Wichita Falls, TX MSA",2023,943,712,771,943,1274,1459,"4800999999"
"48000","Texas","TX","Clay County","Wichita Falls, TX MSA",2023,943,712,771,943,1274,1459,"4807799999"
"48000","Texas","TX","Frio County","Frio County, TX",2023,943,711,835,943,1177,1606,"4816399999"
"48000","Texas","TX","Wichita County","Wichita Falls, TX MSA",2023,943,712,771,943,1274,1459,"4848599999"
"21000","Kentucky","KY","Edmonson County","Bowling Green, KY HUD Metro FMR Area",2023,941,738,791,941,1178,1441,"2106199999"
"21000","Kentucky","KY","Shelby County","Shelby County, KY HUD Metro FMR Area",2023,941,691,742,941,1203,1392,"2121199999"
"21000","Kentucky","KY","Warren County","Bowling Green, KY HUD Metro FMR Area",2023,941,738,791,941,1178,1441,"2122799999"
"16000","Idaho","ID","Washington County","Washington County, ID",2023,940,709,714,940,1190,1360,"1608799999"
"27000","Minnesota","MN","Pennington County","Pennington County, MN",2023,940,629,714,940,1208,1368,"2711399999"
"48000","Texas","TX","Hutchinson County","Hutchinson County, TX",2023,940,709,714,940,1192,1341,"4823399999"
"20000","Kansas","KS","Seward County","Seward County, KS",2023,939,696,713,939,1143,1261,"2017599999"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300702235"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300710740"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300710915"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300712595"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300714205"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300716165"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300719865"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300724005"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300724775"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300734820"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300735625"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300737025"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300749345"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300749520"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300751400"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300758445"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300761875"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300761840"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300765655"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300770760"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300774825"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300775980"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300781300"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300782235"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300785850"
"23000","Maine","ME","Franklin County","Franklin County, ME",2023,939,632,713,939,1257,1261,"2300787680"
"27000","Minnesota","MN","Steele County","Steele County, MN",2023,939,666,726,939,1334,1599,"2714799999"
"26000","Michigan","MI","Genesee County","Flint, MI MSA",2023,938,646,745,938,1171,1268,"2604999999"
"36000","New York","NY","Cayuga County","Cayuga County, NY",2023,937,728,734,937,1181,1371,"3601199999"
"47000","Tennessee","TN","Chester County","Jackson, TN HUD Metro FMR Area",2023,937,627,712,937,1269,1274,"4702399999"
"18000","Indiana","IN","LaPorte County","Michigan City-La Porte, IN MSA",2023,936,626,754,936,1214,1346,"1809199999"
"37000","North Carolina","NC","Avery County","Avery County, NC",2023,936,706,711,936,1139,1257,"3701199999"
"37000","North Carolina","NC","Pasquotank County","Pasquotank County, NC",2023,936,626,711,936,1311,1528,"3713999999"
"16000","Idaho","ID","Valley County","Valley County, ID",2023,935,712,828,935,1225,1586,"1608599999"
"17000","Illinois","IL","Boone County","Rockford, IL MSA",2023,935,625,710,935,1262,1309,"1700799999"
"17000","Illinois","IL","Winnebago County","Rockford, IL MSA",2023,935,625,710,935,1262,1309,"1720199999"
"19000","Iowa","IA","Black Hawk County","Waterloo-Cedar Falls, IA HUD Metro FMR Area",2023,934,629,740,934,1241,1591,"1901399999"
"19000","Iowa","IA","Grundy County","Waterloo-Cedar Falls, IA HUD Metro FMR Area",2023,934,629,740,934,1241,1591,"1907599999"
"36000","New York","NY","Essex County","Essex County, NY",2023,934,788,822,934,1316,1365,"3603199999"
"08000","Colorado","CO","Kiowa County","Kiowa County, CO",2023,933,727,731,933,1136,1507,"0806199999"
"45000","South Carolina","SC","Georgetown County","Georgetown County, SC",2023,933,704,709,933,1326,1337,"4504399999"
"47000","Tennessee","TN","Roane County","Roane County, TN HUD Metro FMR Area",2023,933,714,771,933,1212,1589,"4714599999"
"13000","Georgia","GA","Troup County","Troup County, GA",2023,932,703,708,932,1216,1323,"1328599999"
"16000","Idaho","ID","Franklin County","Logan, UT-ID MSA",2023,932,629,748,932,1325,1588,"1604199999"
"48000","Texas","TX","Angelina County","Angelina County, TX",2023,932,787,790,932,1151,1252,"4800599999"
"48000","Texas","TX","Jackson County","Jackson County, TX",2023,932,703,825,932,1293,1371,"4823999999"
"49000","Utah","UT","Cache County","Logan, UT-ID MSA",2023,932,629,748,932,1325,1588,"4900599999"
"55000","Wisconsin","WI","Marathon County","Wausau, WI HUD Metro FMR Area",2023,932,623,708,932,1192,1271,"5507399999"
"19000","Iowa","IA","Muscatine County","Muscatine County, IA",2023,931,680,707,931,1175,1382,"1913999999"
"26000","Michigan","MI","Saginaw County","Saginaw, MI MSA",2023,931,623,707,931,1186,1251,"2614599999"
"47000","Tennessee","TN","Bradley County","Cleveland, TN MSA",2023,931,661,707,931,1221,1319,"4701199999"
"47000","Tennessee","TN","Polk County","Cleveland, TN MSA",2023,931,661,707,931,1221,1319,"4713999999"
"05000","Arkansas","AR","Benton County","Fayetteville-Springdale-Rogers, AR MSA",2023,930,720,764,930,1322,1582,"0500799999"
"05000","Arkansas","AR","Madison County","Fayetteville-Springdale-Rogers, AR MSA",2023,930,720,764,930,1322,1582,"0508799999"
"05000","Arkansas","AR","Washington County","Fayetteville-Springdale-Rogers, AR MSA",2023,930,720,764,930,1322,1582,"0514399999"
"13000","Georgia","GA","Meriwether County","Meriwether County, GA HUD Metro FMR Area",2023,930,702,707,930,1206,1281,"1319999999"
"16000","Idaho","ID","Madison County","Madison County, ID",2023,930,805,806,930,1322,1584,"1606599999"
"16000","Idaho","ID","Payette County","Payette County, ID",2023,930,702,707,930,1284,1385,"1607599999"
"18000","Indiana","IN","Franklin County","Franklin County, IN HUD Metro FMR Area",2023,930,623,707,930,1261,1402,"1804799999"
"51000","Virginia","VA","Appomattox County","Lynchburg, VA MSA",2023,930,805,819,930,1264,1393,"5101199999"
"51000","Virginia","VA","Bedford County","Lynchburg, VA MSA",2023,930,805,819,930,1264,1393,"5101999999"
"51000","Virginia","VA","Campbell County","Lynchburg, VA MSA",2023,930,805,819,930,1264,1393,"5103199999"
"51000","Virginia","VA","Essex County","Essex County, VA",2023,930,690,746,930,1188,1400,"5105799999"
"51000","Virginia","VA","Lynchburg city","Lynchburg, VA MSA",2023,930,805,819,930,1264,1393,"5168099999"
"53000","Washington","WA","Stevens County","Stevens County, WA HUD Metro FMR Area",2023,930,636,711,930,1322,1584,"5306599999"
"12000","Florida","FL","Glades County","Glades County, FL",2023,929,794,799,929,1131,1306,"1204399999"
"19000","Iowa","IA","Dubuque County","Dubuque, IA MSA",2023,929,621,706,929,1238,1582,"1906199999"
"20000","Kansas","KS","Finney County","Finney County, KS",2023,929,688,706,929,1223,1424,"2005599999"
"30000","Montana","MT","Petroleum County","Petroleum County, MT",2023,929,670,706,929,1258,1455,"3006999999"
"30000","Montana","MT","Prairie County","Prairie County, MT",2023,929,670,706,929,1258,1455,"3007999999"
"30000","Montana","MT","Treasure County","Treasure County, MT",2023,929,670,706,929,1258,1455,"3010399999"
"30000","Montana","MT","Wibaux County","Wibaux County, MT",2023,929,670,706,929,1258,1455,"3010999999"
"48000","Texas","TX","Lavaca County","Lavaca County, TX",2023,929,700,720,929,1151,1248,"4828599999"
"55000","Wisconsin","WI","Dodge County","Dodge County, WI",2023,929,621,727,929,1245,1367,"5502799999"
"19000","Iowa","IA","Woodbury County","Sioux City, IA-NE-SD MSA",2023,928,620,705,928,1139,1247,"1919399999"
"38000","North Dakota","ND","Burleigh County","Bismarck, ND MSA",2023,928,719,814,928,1319,1580,"3801599999"
"38000","North Dakota","ND","Morton County","Bismarck, ND MSA",2023,928,719,814,928,1319,1580,"3805999999"
"38000","North Dakota","ND","Oliver County","Bismarck, ND MSA",2023,928,719,814,928,1319,1580,"3806599999"
"46000","South Dakota","SD","Union County","Sioux City, IA-NE-SD MSA",2023,928,620,705,928,1139,1247,"4612799999"
"48000","Texas","TX","Ochiltree County","Ochiltree County, TX",2023,928,700,739,928,1139,1365,"4835799999"
"08000","Colorado","CO","Dolores County","Dolores County, CO",2023,927,722,727,927,1212,1497,"0803399999"
"22000","Louisiana","LA","Iberia Parish","Iberia Parish, LA HUD Metro FMR Area",2023,927,700,704,927,1180,1448,"2204599999"
"45000","South Carolina","SC","Florence County","Florence, SC HUD Metro FMR Area",2023,927,701,706,927,1173,1247,"4504199999"
"55000","Wisconsin","WI","Juneau County","Juneau County, WI",2023,927,650,704,927,1160,1252,"5505799999"
"21000","Kentucky","KY","Daviess County","Owensboro, KY MSA",2023,926,699,703,926,1223,1244,"2105999999"
"21000","Kentucky","KY","Hancock County","Owensboro, KY MSA",2023,926,699,703,926,1223,1244,"2109199999"
"36000","New York","NY","Seneca County","Seneca County, NY",2023,926,727,732,926,1198,1513,"3609999999"
"39000","Ohio","OH","Athens County","Athens County, OH",2023,926,779,792,926,1127,1303,"3900999999"
"39000","Ohio","OH","Ottawa County","Ottawa County, OH HUD Metro FMR Area",2023,926,619,703,926,1127,1276,"3912399999"
"48000","Texas","TX","Real County","Real County, TX",2023,926,698,737,926,1316,1362,"4838599999"
"04000","Arizona","AZ","Apache County","Apache County, AZ",2023,925,618,703,925,1233,1284,"0400199999"
"18000","Indiana","IN","Tipton County","Tipton County, IN",2023,925,645,703,925,1126,1272,"1815999999"
"27000","Minnesota","MN","Pope County","Pope County, MN",2023,925,618,703,925,1126,1346,"2712199999"
"46000","South Dakota","SD","Butte County","Butte County, SD",2023,925,646,703,925,1126,1508,"4601999999"
"06000","California","CA","Trinity County","Trinity County, CA",2023,924,629,702,924,1313,1502,"0610599999"
"08000","Colorado","CO","Costilla County","Costilla County, CO",2023,924,720,724,924,1209,1492,"0802399999"
"27000","Minnesota","MN","Nobles County","Nobles County, MN",2023,924,618,702,924,1183,1241,"2710599999"
"37000","North Carolina","NC","Lincoln County","Lincoln County, NC HUD Metro FMR Area",2023,924,794,798,924,1200,1241,"3710999999"
"37000","North Carolina","NC","Polk County","Polk County, NC",2023,924,757,762,924,1125,1345,"3714999999"
"55000","Wisconsin","WI","Fond du Lac County","Fond du Lac, WI MSA",2023,924,663,720,924,1224,1241,"5503999999"
"24000","Maryland","MD","Somerset County","Somerset County, MD HUD Metro FMR Area",2023,923,697,701,923,1235,1240,"2403999999"
"37000","North Carolina","NC","Gates County","Gates County, NC HUD Metro FMR Area",2023,923,779,792,923,1203,1492,"3707399999"
"21000","Kentucky","KY","Calloway County","Calloway County, KY",2023,922,695,700,922,1122,1239,"2103599999"
"26000","Michigan","MI","Montcalm County","Montcalm County, MI HUD Metro FMR Area",2023,922,696,756,922,1136,1371,"2611799999"
"12000","Florida","FL","Columbia County","Columbia County, FL",2023,921,643,700,921,1163,1237,"1202399999"
"27000","Minnesota","MN","Goodhue County","Goodhue County, MN",2023,921,693,783,921,1309,1569,"2704999999"
"37000","North Carolina","NC","Chowan County","Chowan County, NC",2023,921,737,742,921,1121,1569,"3704199999"
"55000","Wisconsin","WI","Dunn County","Dunn County, WI",2023,921,670,717,921,1250,1478,"5503399999"
"05000","Arkansas","AR","Faulkner County","Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",2023,920,791,805,920,1227,1468,"0504599999"
"05000","Arkansas","AR","Lonoke County","Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",2023,920,791,805,920,1227,1468,"0508599999"
"05000","Arkansas","AR","Perry County","Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",2023,920,791,805,920,1227,1468,"0510599999"
"05000","Arkansas","AR","Pulaski County","Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",2023,920,791,805,920,1227,1468,"0511999999"
"05000","Arkansas","AR","Saline County","Little Rock-North Little Rock-Conway, AR HUD Metro FMR Area",2023,920,791,805,920,1227,1468,"0512599999"
"18000","Indiana","IN","Steuben County","Steuben County, IN",2023,920,661,708,920,1120,1236,"1815199999"
"19000","Iowa","IA","Linn County","Cedar Rapids, IA HUD Metro FMR Area",2023,920,615,699,920,1307,1567,"1911399999"
"20000","Kansas","KS","Butler County","Wichita, KS HUD Metro FMR Area",2023,920,615,703,920,1218,1486,"2001599999"
"20000","Kansas","KS","Harvey County","Wichita, KS HUD Metro FMR Area",2023,920,615,703,920,1218,1486,"2007999999"
"20000","Kansas","KS","Sedgwick County","Wichita, KS HUD Metro FMR Area",2023,920,615,703,920,1218,1486,"2017399999"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302501395"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302501885"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302505000"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302507380"
